source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	
Campuloclinium	ott:153823	-	Eupatorium	ncbi:13516	394959	noinfo/disjoint	|Campuloclinium macrocephalum
Campuloclinium	ott:153823	=>	Campuloclinium	ncbi:287723	153823	same/is-subsumed-by	null
Eutrochium	ott:329721	-	Eupatorium	ncbi:13516	394959	noinfo/disjoint	|Eutrochium dubium
Eutrochium	ott:329721	=>	Eutrochium	ncbi:102762	329721	same/is-subsumed-by	null
Eupatorium	ott:394959	=>	Eupatorium	ncbi:13516	394959	same/parent+parent	Eupatorieae|Eupatorieae
Fleischmannia	ott:509193	-	Eupatorium	ncbi:13516	394959	noinfo/disjoint	|Fleischmannia pycnocephala
Fleischmannia	ott:509193	=>	Fleischmannia	ncbi:102780	509193	same/is-subsumed-by	null
Chromolaena	ott:692383	-	Eupatorium	ncbi:13516	394959	noinfo	null
Chromolaena	ott:692383	=>	Chromolaena	ncbi:13420	692383	same/primary-name	Chromolaena
Praxelis	ott:698960	-	Eupatorium	ncbi:13516	394959	noinfo/disjoint	|Praxelis clematidea
Praxelis	ott:698960	=>	Praxelis	ncbi:287010	698960	same/is-subsumed-by	null
Conoclinium	ott:971150	-	Eupatorium	ncbi:13516	394959	noinfo/disjoint	|Conoclinium coelestinum
Conoclinium	ott:971150	=>	Conoclinium	ncbi:102760	971150	same/is-subsumed-by	null
Lobelia cordata	gbif:7363793	=>	Lobelia cordata	gbif:7363793	9006550	new/tip	null
Siphocampylus cordatus	gbif:8699848	=>	Siphocampylus cordatus	gbif:8699848	3892678	new/tip	null
Cyphia volubilis	ott:3893877	-	Siphocampylus cordatus	gbif:8699848	3892678	noinfo	null
Cyphia volubilis	ott:3893877	=>	Cyphia volubilis	ncbi:1348678	3893877	same/primary-name	Cyphia volubilis
Lobelia preslii	ott:3893079	-	Siphocampylus cordatus	gbif:8699848	3892678	noinfo	null
Lobelia preslii	ott:3893079	=>	Lobelia preslii	gbif:5408335	3893079	same/primary-name	Lobelia preslii
Siphocampylus cordatus	ott:3892678	-	Lobelia cordata	gbif:7363793	9006550	noinfo	null
Siphocampylus cordatus	ott:3892678	=>	Siphocampylus cordatus	gbif:8699848	3892678	same/primary-name	Siphocampylus cordatus
		-	Lobelia cordata	gbif:7363793	9006550	addition	null
Wahlenbergia linifolia	ncbi:519306	=>	Wahlenbergia linifolia	ncbi:519306	962252	new/tip	null
Siphocampylus giganteus	ncbi:368699	=>	Siphocampylus giganteus	ncbi:368699	894924	new/tip	null
Centaurea diffusa	ncbi:124929	=>	Centaurea diffusa	ncbi:124929	331371	new/tip	null
Sonchus arvensis	ncbi:50192	=>	Sonchus arvensis	ncbi:50192	761934	new/import	null
Gamocarpha gilliesii	gbif:7274516	=>	Gamocarpha gilliesii	gbif:7274516	9006098	new/tip	null
		-	Gamocarpha gilliesii	gbif:7274516	9006098	addition	null
Wahlenbergia thunbergii	ncbi:1348719	=>	Wahlenbergia thunbergii	ncbi:1348719	3892487	new/tip	null
Prismatocarpus fruticosus	ott:1074255	-	Wahlenbergia thunbergii	ncbi:1348719	3892487	noinfo	null
Prismatocarpus fruticosus	ott:1074255	=>	Prismatocarpus fruticosus	ncbi:519297	1074255	same/primary-name	Prismatocarpus fruticosus
Euthamia occidentalis	ncbi:199512	=>	Euthamia occidentalis	ncbi:199512	448422	new/tip	null
Wahlenbergia pilosa	ncbi:1348712	=>	Wahlenbergia pilosa	ncbi:1348712	3892340	new/tip	null
Wahlenbergia polyclada	gbif:5413698	=>	Wahlenbergia pilosa	ncbi:1348712	3892340	lumped	null
Wahlenbergia polyclada	gbif:5413698	=>	Wahlenbergia pilosa	ncbi:1348712	3892340	lumped	null
Wahlenbergia silenoides	gbif:5414021	=>	Wahlenbergia silenoides	gbif:5414021	3892419	new/tip	null
Wahlenbergia polyclada	ott:3892340	-	Wahlenbergia silenoides	gbif:5414021	3892419	noinfo	null
Wahlenbergia polyclada	ott:3892340	=>	Wahlenbergia pilosa	ncbi:1348712	3892340	same/any-source-id	null
Wahlenbergia polyclada	ott:3892340	=>	Wahlenbergia pilosa	ncbi:1348712	3892340	lumped	null
Wahlenbergia polyclada	ott:3892340	=>	Wahlenbergia pilosa	ncbi:1348712	3892340	lumped	null
Wahlenbergia pilosa	ott:3892522	-		null	-	lumped	null
Calopappus	ncbi:482567	=>	Calopappus	ncbi:482567	912261	new/import	null
Nassauvia	gbif:3099033	-	Calopappus	ncbi:482567	912261	noinfo	null
Nassauvia	gbif:3099033	=>	Nassauvia	ncbi:41611	931533	same/primary-name	Nassauvia
Lactuca chinensis	gbif:7508876	=>	Lactuca chinensis	gbif:7508876	9004933	new/tip	null
Ixeridium chinense	ott:861688	-	Lactuca chinensis	gbif:7508876	9004933	noinfo/lineage	Crepidinae|Lactucinae
Ixeridium chinense	ott:861688	=>	Ixeris chinensis	ncbi:318058	861688	same/parent+parent	Crepidinae|Crepidinae
		-	Lactuca chinensis	gbif:7508876	9004933	addition	null
Campuloclinium	ncbi:287723	=>	Campuloclinium	ncbi:287723	153823	new/import	null
Soliva anthemifolia	ncbi:99104	=>	Soliva anthemifolia	ncbi:99104	1019569	new/tip	null
Helichrysum	ncbi:59430	=>	Helichrysum	ncbi:59430	968337	new/import	null
Coronidium	ott:4727502	-	Helichrysum	ncbi:59430	968337	noinfo	null
Coronidium	ott:4727502	=>	Coronidium	ncbi:1231642	4727502	same/primary-name	Coronidium
Leontonyx	ott:4727642	-	Helichrysum	ncbi:59430	968337	noinfo	null
Leontonyx	ott:4727642	=>	Leontonyx	gbif:8161154	4727642	same/primary-name	Leontonyx
Cremnothamnus	ott:4727912	-	Helichrysum	ncbi:59430	968337	noinfo	null
Cremnothamnus	ott:4727912	=>	Cremnothamnus	ncbi:1231664	4727912	same/primary-name	Cremnothamnus
Laphangium	ott:4728170	-	Helichrysum	ncbi:59430	968337	noinfo	null
Laphangium	ott:4728170	=>	Laphangium	gbif:3147759	4728170	same/primary-name	Laphangium
Xerochrysum	ott:3138	-	Helichrysum	ncbi:59430	968337	noinfo/disjoint	|Xerochrysum bracteatum
Xerochrysum	ott:3138	=>	Xerochrysum	ncbi:261811	3138	same/is-subsumed-by	null
Bracteantha	ott:428752	-	Helichrysum	ncbi:59430	968337	noinfo/disjoint	|Bracteantha bracteata
Bracteantha	ott:428752	=>	Xerochrysum	ncbi:261811	3138	same/is-subsumed-by	null
Chrysocephalum	ott:445724	-	Helichrysum	ncbi:59430	968337	noinfo/disjoint	|Chrysocephalum semipapposum
Chrysocephalum	ott:445724	=>	Chrysocephalum	ncbi:105345	445724	same/is-subsumed-by	null
Lawrencella	ott:510146	-	Helichrysum	ncbi:59430	968337	noinfo/disjoint	|Lawrencella rosea
Lawrencella	ott:510146	=>	Lawrencella	ncbi:125721	510146	same/is-subsumed-by	null
Castroviejoa	ott:777774	-	Helichrysum	ncbi:59430	968337	noinfo/disjoint	|Castroviejoa montelinasana
Castroviejoa	ott:777774	=>	Castroviejoa	ncbi:702210	777774	same/is-subsumed-by	null
Helichrysum	ott:968337	=>	Helichrysum	ncbi:59430	968337	same/parent+parent	Gnaphalieae|Gnaphalieae
Ozothamnus	ott:968343	-	Helichrysum	ncbi:59430	968337	noinfo/disjoint	|Ozothamnus thyrsoideus
Ozothamnus	ott:968343	-	Ozothamnus leptophyllus	ncbi:59439	968345	noinfo/target-no-children	null
Ozothamnus	ott:968343	=>	Ozothamnus	ncbi:59438	968343	same/is-subsumed-by	null
Argentipallium	ott:1005550	-	Helichrysum	ncbi:59430	968337	noinfo/disjoint	|Argentipallium blandowskianum
Argentipallium	ott:1005550	=>	Argentipallium	ncbi:125655	1005550	same/is-subsumed-by	null
Bracteantha	ott:428752	-		null	-	lumped	null
Bidens squarrosa	ncbi:171342	=>	Bidens squarrosa	ncbi:171342	271368	new/tip	null
Lobelia fenestralis	ncbi:252777	=>	Lobelia fenestralis	ncbi:252777	958546	new/tip	null
Cyanea crispa	ott:3893501	-	Lobelia fenestralis	ncbi:252777	958546	noinfo	null
Cyanea crispa	ott:3893501	-	Lobelia crispa	gbif:8376282	9006552	noinfo	null
Cyanea crispa	ott:3893501	=>	Cyanea crispa	gbif:5412310	3893501	same/primary-name	Cyanea crispa
Lobelia stricta	ott:894914	-	Lobelia fenestralis	ncbi:252777	958546	noinfo	null
Lobelia stricta	ott:894914	=>	Lobelia stricta	ncbi:368694	894914	same/primary-name	Lobelia stricta
Lobelia fenestralis	ott:958546	=>	Lobelia fenestralis	ncbi:252777	958546	same/parent+parent	Campanulaceae|Campanulaceae
Lobelia spicata	ott:3892855	-	Lobelia fenestralis	ncbi:252777	958546	noinfo	null
Lobelia spicata	ott:3892855	=>	Lobelia spicata	ncbi:1441989	3892855	same/primary-name	Lobelia spicata
Campanula portenschlagiana	ncbi:361394	=>	Campanula portenschlagiana	ncbi:361394	953239	new/import	null
Campanula affinis	ott:908035	-	Campanula portenschlagiana	ncbi:361394	953239	noinfo	null
Campanula affinis	ott:908035	=>	Campanula affinis	ncbi:428153	908035	same/primary-name	Campanula affinis
Campanula portenschlagiana	ott:953239	=>	Campanula portenschlagiana	ncbi:361394	953239	same/parent+parent	Campanulaceae|Campanulaceae
Siphocampylus nitidus	ncbi:1582638	=>	Siphocampylus nitidus	ncbi:1582638	3892770	new/tip	null
Siphocampylus manettiiflorus	gbif:3168736	-	Siphocampylus nitidus	ncbi:1582638	3892770	noinfo	null
Siphocampylus manettiiflorus	gbif:3168736	=>	Siphocampylus manettiiflorus	ncbi:649686	700812	same/primary-name	Siphocampylus manettiiflorus
Campanula cana	ncbi:1241045	=>	Campanula cana	ncbi:1241045	322432	new/tip	null
Campanula bononiensis	gbif:5410250	-	Campanula cana	ncbi:1241045	322432	noinfo	null
Campanula bononiensis	gbif:5410250	-	Campanula micrantha	ncbi:1241130	782933	noinfo	null
Campanula bononiensis	gbif:5410250	-	Campanula petraea	ncbi:239417	210675	noinfo	null
Campanula bononiensis	gbif:5410250	=>	Campanula bononiensis	ncbi:361374	109730	same/primary-name	Campanula bononiensis
Campanula aprica	ott:442702	-	Campanula cana	ncbi:1241045	322432	noinfo	null
Campanula aprica	ott:442702	=>	Campanula aprica	ncbi:1241021	442702	same/primary-name	Campanula aprica
Campanula xylopoda	ott:702332	-	Campanula cana	ncbi:1241045	322432	noinfo	null
Campanula xylopoda	ott:702332	=>	Campanula xylopoda	ncbi:1241213	702332	same/primary-name	Campanula xylopoda
Cyanea floribunda	ncbi:360845	=>	Cyanea floribunda	ncbi:360845	970552	new/tip	null
Cyanea degeneriana	gbif:7782144	-	Cyanea floribunda	ncbi:360845	970552	noinfo	null
Cyanea degeneriana	gbif:7782144	=>	Cyanea degeneriana	ncbi:138110	184307	same/primary-name	Cyanea degeneriana
Centaurea cineraria	ncbi:124926	=>	Centaurea cineraria	ncbi:124926	887129	new/import	null
Galatella altaica	ncbi:1591269	=>	Galatella altaica	ncbi:1591269	9000406	new/tip	null
Heteropappus altaicus	ott:4727773	-	Galatella altaica	ncbi:1591269	9000406	noinfo	null
Heteropappus altaicus	ott:4727773	-	Aster altaicus	ncbi:983245	820265	noinfo	null
Heteropappus altaicus	ott:4727773	-		null	-	ambiguous tip	2
		-	Galatella altaica	ncbi:1591269	9000406	addition	null
Heteropappus altaicus	ott:4727773	-		null	-	id-retired/incompatible-use	null
Lobelia urens	ncbi:1053365	=>	Lobelia urens	ncbi:1053365	412156	new/tip	null
Sonchus tenerrimus	ncbi:255578	=>	Sonchus tenerrimus	ncbi:255578	488959	new/tip	null
Tragopogon tanaiticus	ncbi:1428971	=>	Tragopogon tanaiticus	ncbi:1428971	3896933	new/tip	null
Phyteuma spicatum	ncbi:239469	=>	Phyteuma spicatum	ncbi:239469	743261	new/tip	null
Phyteuma pyrenaicum	ott:5264190	-	Phyteuma spicatum	ncbi:239469	743261	noinfo	null
Phyteuma pyrenaicum	ott:5264190	=>	Phyteuma pyrenaicum	ncbi:1399313	5264190	same/primary-name	Phyteuma pyrenaicum
Campanula edulis	ncbi:239402	=>	Campanula edulis	ncbi:239402	1009387	new/tip	null
Campanula rapunculus	ott:600582	-	Campanula edulis	ncbi:239402	1009387	noinfo	null
Campanula rapunculus	ott:600582	-	Campanula lyrata	ncbi:428178	858216	noinfo	null
Campanula rapunculus	ott:600582	=>	Campanula rapunculus	ncbi:428196	600582	same/primary-name	Campanula rapunculus
Achillea formosa	ncbi:359922	=>	Achillea formosa	ncbi:359922	4416	new/import	null
Achillea alpina	ncbi:282718	=>	Achillea alpina	ncbi:282718	295550	new/tip	null
Campanula lingulata	ncbi:1241120	=>	Campanula lingulata	ncbi:1241120	208533	new/tip	null
Campanula cervicaria	gbif:5410857	-	Campanula lingulata	ncbi:1241120	208533	noinfo	null
Campanula cervicaria	gbif:5410857	=>	Campanula cervicaria	ncbi:649652	479178	same/primary-name	Campanula cervicaria
Campanula bononiensis	ott:109730	-	Campanula lingulata	ncbi:1241120	208533	noinfo	null
Campanula bononiensis	ott:109730	-	Campanula stevenii	ncbi:239426	845240	noinfo	null
Campanula bononiensis	ott:109730	-	Campanula urticifolia	gbif:7758404	9006234	noinfo	null
Campanula bononiensis	ott:109730	-	Campanula trachelium	ncbi:85178	733770	noinfo	null
Campanula bononiensis	ott:109730	=>	Campanula bononiensis	ncbi:361374	109730	same/primary-name	Campanula bononiensis
Lactucosonchus	ncbi:43196	=>	Lactucosonchus	ncbi:43196	9004857	new/tip	null
Lactucosonchus	ott:735685	-	Lactucosonchus	ncbi:43196	9004857	noinfo/target-no-children	null
Lactucosonchus	ott:735685	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
		-	Lactucosonchus	ncbi:43196	9004857	addition	null
Lactucosonchus	ott:735685	-		null	-	lumped	null
Centaurea ornata	ncbi:145508	=>	Centaurea ornata	ncbi:145508	785651	new/tip	null
Centropogon ferrugineus	ncbi:1582563	=>	Centropogon ferrugineus	ncbi:1582563	3893686	new/tip	null
Wedelia	ncbi:183097	=>	Wedelia	ncbi:183097	148177	new/import	null
Gymnolomia	ott:4727802	-	Wedelia	ncbi:183097	148177	noinfo	null
Gymnolomia	ott:4727802	=>	Gymnolomia	gbif:3133585	4727802	same/primary-name	Gymnolomia
Pascalia	ott:4727983	=>	Wedelia	ncbi:183097	148177	lumped	null
Pascalia	ott:4727983	=>	Wedelia	ncbi:183097	148177	lumped	null
Wedelia	ott:148177	=>	Wedelia	ncbi:183097	148177	same/parent+parent	Heliantheae|Heliantheae
Wedelia	ott:148177	=>	Wedelia	ncbi:183097	148177	lumped	null
Aspilia	ott:4727722	-	Wedelia	ncbi:183097	148177	noinfo/disjoint	|Aspilia foliaceae
Aspilia	ott:4727722	=>	Aspilia	ncbi:505277	4727722	same/is-subsumed-by	null
Pascalia	ott:4727983	-		null	-	lumped	null
Sonchus	ncbi:50190	=>	Sonchus	ncbi:50190	212025	new/import	null
Trachodes	ott:4727465	-	Sonchus	ncbi:50190	212025	noinfo	null
Trachodes	ott:4727465	=>	Trachodes	gbif:8656969	4727465	same/primary-name	Trachodes
Babcockia	ott:212027	=>	Sonchus	ncbi:50190	212025	lumped	null
Babcockia	ott:212027	=>	Sonchus	ncbi:50190	212025	lumped	null
Kirkianella	ott:735681	=>	Sonchus	ncbi:50190	212025	lumped	null
Kirkianella	ott:735681	=>	Sonchus	ncbi:50190	212025	lumped	null
Embergeria	ott:735684	=>	Sonchus	ncbi:50190	212025	lumped	null
Embergeria	ott:735684	=>	Sonchus	ncbi:50190	212025	lumped	null
Lactucosonchus	ott:735685	=>	Sonchus	ncbi:50190	212025	lumped	null
Lactucosonchus	ott:735685	=>	Sonchus	ncbi:50190	212025	lumped	null
Sonchus	ott:761940	=>	Sonchus	ncbi:50190	212025	lumped	null
Actites	ott:863443	=>	Sonchus	ncbi:50190	212025	lumped	null
Actites	ott:863443	=>	Sonchus	ncbi:50190	212025	lumped	null
Chrysoprenanthes	ott:927829	=>	Sonchus	ncbi:50190	212025	lumped	null
Chrysoprenanthes	ott:927829	=>	Sonchus	ncbi:50190	212025	lumped	null
Sventenia	ott:1078376	=>	Sonchus	ncbi:50190	212025	lumped	null
Sventenia	ott:1078376	=>	Sonchus	ncbi:50190	212025	lumped	null
Sonchus	ott:761940	-		null	-	lumped	null
Abrophyllum f.	gbif:8679153	=>	Abrophyllum f.	gbif:8679153	9007218	reject/absorbed	null
		-	Abrophyllum f.	gbif:8679153	9007218	addition	null
Dortmania	gbif:3880718	=>	Dortmania	gbif:3880718	9006299	new/import	null
		-	Dortmania	gbif:3880718	9006299	addition	null
Ozothamnus	ncbi:59438	=>	Ozothamnus	ncbi:59438	968343	new/import	null
Matricaria discoidea	ncbi:883867	=>	Matricaria discoidea	ncbi:883867	1029223	new/tip	null
Lobelia persicifolia	ncbi:1795064	=>	Lobelia persicifolia	ncbi:1795064	3892943	new/tip	null
Clermontia persicifolia	gbif:5407794	-	Lobelia persicifolia	ncbi:1795064	3892943	noinfo	null
Clermontia persicifolia	gbif:5407794	=>	Clermontia persicifolia	ncbi:138105	708035	same/primary-name	Clermontia persicifolia
Picradenia	gbif:6064522	=>	Picradenia	gbif:6064522	4727557	new/import	null
Picradenia	ott:4727557	-		null	-	not-deprecated/exposed	null
Tragopogon dubius	ncbi:45322	=>	Tragopogon dubius	ncbi:45322	462870	new/tip	null
Tragopogon dubius	ott:462870	=>	Tragopogon dubius	ncbi:45322	462870	same/parent+parent	Scorzonerinae|Scorzonerinae
Tragopogon major	ott:471444	-	Tragopogon dubius	ncbi:45322	462870	noinfo	null
Tragopogon major	ott:471444	=>	Tragopogon major	ncbi:285201	471444	same/primary-name	Tragopogon major
Tragopogon minor	ott:1070430	-	Tragopogon dubius	ncbi:45322	462870	noinfo	null
Tragopogon minor	ott:1070430	=>	Tragopogon minor	ncbi:261647	1070430	same/primary-name	Tragopogon minor
Scaevola taccada	ncbi:16481	=>	Scaevola taccada	ncbi:16481	126703	new/import	null
Scaevola sericea	gbif:7544936	-	Scaevola taccada	ncbi:16481	126703	noinfo	null
Scaevola sericea	gbif:7544936	-	Scaevola plumieri	ncbi:197982	10502	noinfo	null
Scaevola sericea	gbif:7544936	-	Scaevola taccada var. sericea	ncbi:693389	814383	noinfo	null
Scaevola sericea	gbif:7544936	-		null	-	ambiguous tip	3
Lobelia	ncbi:4382	=>	Lobelia	ncbi:4382	869810	new/import	null
Scaevola	gbif:3158673	-	Lobelia	ncbi:4382	869810	noinfo/lineage	Goodeniaceae|Campanulaceae
Scaevola	gbif:3158673	=>	Scaevola	ncbi:16480	126701	same/parent+parent	Goodeniaceae|Goodeniaceae
Scaevola	ott:126701	-	Lobelia	ncbi:4382	869810	noinfo/lineage	Goodeniaceae|Campanulaceae
Scaevola	ott:126701	=>	Scaevola	ncbi:16480	126701	same/parent+parent	Goodeniaceae|Goodeniaceae
Isotoma	ott:345209	-	Lobelia	ncbi:4382	869810	noinfo	null
Isotoma	ott:345209	=>	Isotoma	ncbi:268267	345209	same/primary-name	Isotoma
Solenopsis	ott:638789	-	Lobelia	ncbi:4382	869810	noinfo/disjoint	|Solenopsis minuta
Solenopsis	ott:638789	=>	Solenopsis	ncbi:368677	638789	same/is-subsumed-by	null
Colensoa	ott:869810	=>	Lobelia	ncbi:4382	869810	lumped	null
Colensoa	ott:869810	=>	Lobelia	ncbi:4382	869810	lumped	null
Palmerella	ott:958530	-	Lobelia	ncbi:4382	869810	noinfo/disjoint	|Palmerella debilis
Palmerella	ott:958530	=>	Palmerella	ncbi:252778	958530	same/is-subsumed-by	null
Pratia	ott:986492	-	Lobelia	ncbi:4382	869810	noinfo/disjoint	|Pratia arenaria
Pratia	ott:986492	=>	Pratia	ncbi:76580	986492	same/is-subsumed-by	null
Heterotoma	ott:5264060	-	Lobelia	ncbi:4382	869810	noinfo/disjoint	|Lobelia calcarata
Heterotoma	ott:5264060	=>	Heterotoma	ncbi:237445	5264060	same/is-subsumed-by	null
Unigenes	ott:3893905	-	Lobelia	ncbi:4382	869810	noinfo/disjoint	|Unigenes humifusa
Unigenes	ott:3893905	=>	Unigenes	gbif:3158761	3893905	same/is-subsumed-by	null
Lobelia	ott:1086294	-		null	-	lumped	null
Serratula tinctoria	ncbi:65004	=>	Serratula tinctoria	ncbi:65004	879496	new/import	null
Taraxacum asconense	ott:3894987	-		null	-	id-retired/name-retired	null
Ptiloria	gbif:8178068	=>	Ptiloria	gbif:8178068	4727752	new/tip	null
Ptiloria	ott:4727752	-		null	-	continued-hidden	null
Carlina biebersteinii	ncbi:538476	=>	Carlina biebersteinii	ncbi:538476	224070	new/import	null
Taraxacum amplum	ncbi:1220049	=>	Taraxacum amplum	ncbi:1220049	1003384	new/tip	null
Bahia	ncbi:41489	=>	Bahia	ncbi:41489	56563	new/import	null
Bahia	ott:56563	=>	Bahia	ncbi:41489	56563	same/parent+parent	Bahieae|Bahieae
Picradeniopsis	ott:614544	-	Bahia	ncbi:41489	56563	noinfo/disjoint	|Picradeniopsis oppositifolia
Picradeniopsis	ott:614544	=>	Picradeniopsis	ncbi:648091	614544	same/is-subsumed-by	null
Amauriopsis	ott:838671	-	Bahia	ncbi:41489	56563	noinfo/disjoint	|Amauriopsis dissecta
Amauriopsis	ott:838671	=>	Amauriopsis	ncbi:176513	838671	same/is-subsumed-by	null
Otospermum glabrum	ncbi:127988	=>	Otospermum glabrum	ncbi:127988	1014821	new/tip	null
Otospermum glabrum	ott:1014821	-		null	-	newly-hidden	null
Campanula pallida	ncbi:1241138	=>	Campanula pallida	ncbi:1241138	219750	new/import	null
Campanula colorata	ott:170708	-	Campanula pallida	ncbi:1241138	219750	noinfo	null
Campanula colorata	ott:170708	=>	Campanula colorata	ncbi:1241056	170708	same/primary-name	Campanula colorata
Campanula pallida var. tibetica	ott:446695	-	Campanula pallida	ncbi:1241138	219750	noinfo	null
Campanula pallida var. tibetica	ott:446695	=>	Campanula pallida var. tibetica	ncbi:1241140	446695	same/primary-name	Campanula pallida var. tibetica
Campanula ramulosa	ott:462874	-	Campanula pallida	ncbi:1241138	219750	noinfo	null
Campanula ramulosa	ott:462874	=>	Campanula ramulosa	ncbi:45327	462874	same/primary-name	Campanula ramulosa
Artemisia stelleriana	ncbi:333954	=>	Artemisia stelleriana	ncbi:333954	274437	new/tip	null
Scorzonera villosa	ncbi:268101	=>	Scorzonera villosa	ncbi:268101	172886	new/import	null
Asyneuma trichocalycinum	ncbi:614176	=>	Asyneuma trichocalycinum	ncbi:614176	659505	new/tip	null
Pleuropappus	ncbi:125749	=>	Pleuropappus	ncbi:125749	500385	new/import	null
Angianthus	gbif:3118011	-	Pleuropappus	ncbi:125749	500385	noinfo	null
Angianthus	gbif:3118011	=>	Angianthus	ncbi:125651	1005556	same/primary-name	Angianthus
Embergeria	ncbi:43191	=>	Embergeria	ncbi:43191	9004854	new/tip	null
Embergeria	ott:735684	-	Embergeria	ncbi:43191	9004854	noinfo/target-no-children	null
Embergeria	ott:735684	=>	Sonchus	ncbi:50190	212025	same/is-subsumed-by	null
		-	Embergeria	ncbi:43191	9004854	addition	null
Embergeria	ott:735684	-		null	-	lumped	null
Lobelia niihauensis	ncbi:360857	=>	Lobelia niihauensis	ncbi:360857	444364	new/tip	null
Leptosyne	ncbi:1532933	=>	Leptosyne	ncbi:1532933	4728211	new/import	null
Bidens	gbif:3105856	-	Leptosyne	ncbi:1532933	4728211	noinfo/disjoint	|Coreopsis intermedia
Bidens	gbif:3105856	-	Oparanthus	ncbi:260284	301394	noinfo/disjoint	|Coreopsis intermedia
Bidens	gbif:3105856	-	Petrobium	ncbi:260286	301401	noinfo/disjoint	|Coreopsis intermedia
Bidens	gbif:3105856	-	Selleophytum	ncbi:459756	964322	noinfo/disjoint	|Coreopsis intermedia
Bidens	gbif:3105856	=>	Bidens	ncbi:42336	759041	same/overlaps	Bidens ferulaefolia|Coreopsis intermedia
Leptosyne	ott:4728211	-		null	-	not-deprecated/exposed	null
Croptilon divaricatum	ncbi:147772	=>	Croptilon divaricatum	ncbi:147772	929836	new/tip	null
Adenophora tricuspidata	ncbi:226226	=>	Adenophora tricuspidata	ncbi:226226	796442	new/tip	null
Hieracium castellanum	ncbi:268048	=>	Hieracium castellanum	ncbi:268048	48676	new/tip	null
Mulgedium	ncbi:687671	=>	Mulgedium	ncbi:687671	287216	new/import	null
Urostemon	ncbi:904584	=>	Urostemon	ncbi:904584	272069	new/import	null
Athanasia	ncbi:99033	=>	Athanasia	ncbi:99033	472694	new/import	null
Athanasia	ott:472694	=>	Athanasia	ncbi:99033	472694	same/parent+parent	Athanasiinae|Athanasiinae
Asaemia	ott:617345	-	Athanasia	ncbi:99033	472694	noinfo/disjoint	|Asaemia minuta subsp. inermis
Asaemia	ott:617345	=>	Asaemia	ncbi:378862	617345	same/is-subsumed-by	null
Solenopsis	ncbi:368677	=>	Solenopsis	ncbi:368677	638789	new/import	null
Oporinia	gbif:3101182	=>	Oporinia	gbif:3101182	4727468	new/tip	null
Oporinia	ott:4727468	-		null	-	continued-hidden	null
Aspilia	ncbi:505277	=>	Aspilia	ncbi:505277	4727722	new/import	null
Wedelia	gbif:3091756	-	Aspilia	ncbi:505277	4727722	noinfo/disjoint	|Wedelia biflora
Wedelia	gbif:3091756	=>	Wedelia	ncbi:183097	148177	same/is-subsumed-by	null
Aspilia	gbif:3121768	=>	Aspilia	ncbi:505277	4727722	lumped	null
Helianthus hirsutus	ncbi:73293	=>	Helianthus hirsutus	ncbi:73293	1020858	new/tip	null
Crepis acuminata	ncbi:509639	=>	Crepis acuminata	ncbi:509639	336642	new/tip	null
Carlina	ncbi:41499	=>	Carlina	ncbi:41499	792925	new/import	null
Chamaeleon	ott:4727438	-	Carlina	ncbi:41499	792925	noinfo	null
Chamaeleon	ott:4727438	=>	Chamaeleon	gbif:7940001	4727438	same/primary-name	Chamaeleon
Atractylis	ott:194047	-	Carlina	ncbi:41499	792925	noinfo/disjoint	|Atractylis carduus
Atractylis	ott:194047	=>	Atractylis	ncbi:41483	194047	same/is-subsumed-by	null
Carlina	ott:792925	=>	Carlina	ncbi:41499	792925	same/parent+parent	Carlininae|Carlininae
Pyrrhopappus pauciflorus	ncbi:231827	=>	Pyrrhopappus pauciflorus	ncbi:231827	340475	new/tip	null
Siphocampylus manettiiflorus	ncbi:649686	=>	Siphocampylus manettiiflorus	ncbi:649686	700812	new/tip	null
Siphocampylus manettiiflorus	ott:700812	=>	Siphocampylus manettiiflorus	ncbi:649686	700812	same/parent+parent	Campanulaceae|Campanulaceae
Senecio scandens	ncbi:189247	=>	Senecio scandens	ncbi:189247	742757	new/import	null
Delairea odorata	gbif:7451478	-	Senecio scandens	ncbi:189247	742757	noinfo	null
Delairea odorata	gbif:7451478	=>	Delairea odorata	ncbi:18795	304648	same/primary-name	Delairea odorata
Hymenoxys	ncbi:128717	=>	Hymenoxys	ncbi:128717	950017	new/import	null
Hymenoxys	gbif:3150131	=>	Hymenoxys	ncbi:128717	950017	lumped	null
Picradenia	ott:4727557	-	Hymenoxys	ncbi:128717	950017	noinfo	null
Picradenia	ott:4727557	=>	Picradenia	gbif:6064522	4727557	same/primary-name	Picradenia
Tetraneuris	ott:474885	-	Hymenoxys	ncbi:128717	950017	noinfo/disjoint	|Tetraneuris acaulis
Tetraneuris	ott:474885	=>	Tetraneuris	ncbi:128729	474885	same/is-subsumed-by	null
Hymenoxys	ott:950017	=>	Hymenoxys	ncbi:128717	950017	same/parent+parent	Tetraneurinae|Tetraneurinae
Wahlenbergia juncea	ncbi:1348709	=>	Wahlenbergia juncea	ncbi:1348709	3892378	new/tip	null
Wahlenbergia virgata	gbif:5413932	-	Wahlenbergia juncea	ncbi:1348709	3892378	noinfo	null
